Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Price,Models,Dual,Features_1,Single_1,_1_1,5G,Build,Protection,NFC,Charging,Dual or Triple,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,GPRS,EDGE,Stand-by,SAR,SAR EU,Talk time,Infrared port,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
lg,LG KM330,https://fdn2.gsmarena.com/vv/bigpic/lg-km330.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2009, February. Released 2009, April",Discontinued,108.2 x 47.2 x 13.8 mm (4.26 x 1.86 x 0.54 in),84 g (2.96 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,"microSD, up to 8 GB (dedicated slot)",90 MB,,LED flash,Yes,"3.15 MP, AF",,"Yes, with stereo speakers",No,Dedicated music key,No,"2.0, A2DP",No,FM radio,2.0,,No,,About 70 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Class 10,No,Up to 400 h,,,Up to 4 h,,"1000 entries, Photo call","10 dialed, 10 received, 10 missed calls","SMS, MMS",Yes,No,,WAP 2.0/xHTML,,,,,
lg,LG GB110,https://fdn2.gsmarena.com/vv/bigpic/lg-gb110.jpg,GSM,GSM 900 / 1800,,,,"2009, January. Released 2009",Discontinued,103 x 45 x 14.6 mm (4.06 x 1.77 x 0.57 in),65 g (2.29 oz),Mini-SIM,"CSTN, 65K colors","1.5 inches, 7.3 cm2 (~15.7% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,"microSD, up to 4 GB (dedicated slot)",1 MB,,,No,VGA,,Yes,No,No,No,No,No,FM radio; built-in antenna,2.0,,MP3 player Predictive text input Organizer World time and stopwatch,Black,About 30 EUR,,,,,Removable Li-Ion 950 mAh battery,,,,,,,,,,,,,No,No,Up to 440 h,,,Up to 6 h 30 min,,"500 entries, Photo call","10 dialed, 10 received, 10 missed calls",SMS,Yes,No,,WAP 2.0/xHTML,,,,,
lg,LG GB106,https://fdn2.gsmarena.com/vv/bigpic/lg-gb106.jpg,GSM,GSM 900 / 1800,,,,"2009, January. Released 2009, March",Discontinued,102 x 45 x 14.6 mm (4.02 x 1.77 x 0.57 in),70 g (2.47 oz),Mini-SIM,"CSTN, 65K colors","1.5 inches, 7.3 cm2 (~15.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,1 MB,,,,,,Yes,No,No,No,No,No,FM radio; built-in antenna,No,,World time and stopwatch Organizer Predictive text input,"Black, White",About 60 EUR,,,,,Removable Li-Ion 950 mAh battery,,,,,,,,,,,,,No,No,Up to 440 h,,,Up to 6 h 30 min,,300 entries,"10 dialed, 10 received, 10 missed calls",SMS,Yes,No,,No,,,,,
lg,LG GD910,https://fdn2.gsmarena.com/vv/bigpic/lg-gd910.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,HSPA 7.2/0.384 Mbps,"2009, January. Released 2009, August",Discontinued,49 x 39 x 13.8 mm (1.93 x 1.54 x 0.54 in),84.0 g (2.96 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","1.43 inches, 6.4 cm2 (~33.7% screen-to-body ratio)",128 x 160 pixels (~143 ppi density),Proprietary OS,,,,No,2 GB,,,No,VGA,,Yes,No,IPX4 water jets resistant,No,2.0,No,No,No,,No,"White, Black",About 290 EUR,,,,,Removable Li-Ion battery,,,Corning Gorilla Glass,,,,,,,Voice 60dB / Noise 61dB / Ring 66dB,,,,,Up to 247 h (mixed usage),,,,,,,,,,,Yes,,,,,
lg,LG CT810 Incite,https://fdn2.gsmarena.com/vv/bigpic/lg-incite.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,HSPA 3.6/0.384 Mbps,"2008, November. Released 2009, Q2",Discontinued,107 x 55.9 x 14 mm (4.21 x 2.20 x 0.55 in),119.9 g (3.84 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors (65K effective)","3.0 inches, 25.6 cm2 (~42.8% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,"microSD, up to 16 GB (dedicated slot)","128 MB RAM, 256 MB ROM",,,Yes,3.15 MP,,Yes,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",FM radio,2.0,,AT&T; Navigator Pocket Office  MP4/H.264 player  MP3/AAC/AAC+/WMA player Voice recorder Organizer Predictive text input,,About 70 EUR,,,,,Removable Li-Ion 1030 mAh battery,,,,,,,,,,,,,,,Up to 500 h,1.03 W/kg (head)     0.65 W/kg (body),,Up to 8 h,,,,,,,,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KP152,https://fdn2.gsmarena.com/vv/bigpic/lg-kp152.jpg,GSM,GSM 850 / 1800 / 1900,,,,"2008, September. Released 2008",Discontinued,88 x 47 x 17.3 mm (3.46 x 1.85 x 0.68 in),80 g (2.82 oz),Mini-SIM,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~17.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,,,,No,VGA,,Yes,No,No,No,No,No,FM radio,Proprietary,,Predictive text input Organizer Voice memo,"Black, Red",About 60 EUR,,,,,Removable Li-Ion 800 mAh battery,,,,,,,,,,,,,Class 10,No,Up to 350 h,,,Up to 3 h 30 min,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG KS500,https://fdn2.gsmarena.com/vv/bigpic/lg-ks500.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 3.6/0.384 Mbps,"2008, October. Released 2009, March",Discontinued,102.8 x 49.2 x 14.9 mm (4.05 x 1.94 x 0.59 in),106 g (3.74 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~24.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,"microSD, up to 8 GB (dedicated slot)",100 MB,,,Yes,3.15 MP,,No,No,Optical trackpad,No,"2.0, A2DP","Yes, with A-GPS",No,2.0,,Videocall camera,Black,About 70 EUR,,,,,Removable Li-Ion 950 mAh battery,,,,,,,,,,,,,,,Up to 300 h,0.50 W/kg (head)     0.22 W/kg (body),0.87 W/kg (head),Up to 4 h,,"1000 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG KF900 Prada,https://fdn2.gsmarena.com/vv/bigpic/prada-ii.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2008, October. Released 2008, December",Discontinued,104.5 x 54 x 16.8 mm (4.11 x 2.13 x 0.66 in),130 g (4.59 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~45.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD, up to 16 GB (dedicated slot)",60 MB,,"Schneider-Kreuznach optics, LED flash",480p@30fps,"5 MP, AF",,Yes,No,,Wi-Fi 802.11 b/g,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,Videocall camera,Black,About 140 EUR,,,,,Removable Li-Ion 950 mAh battery,,,,,,,,,,Voice 77dB / Noise 75dB / Ring 82dB,Noise -89.6dB / Crosstalk -21.0dB,,,,Up to 400 h,0.10 W/kg (head)     0.35 W/kg (body),,Up to 3 h,,"1000 entries, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0",QWERTY,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KC780,https://fdn2.gsmarena.com/vv/bigpic/lg-kc780.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2008, October. Released 2008, November",Discontinued,107 x 52 x 13.9 mm (4.21 x 2.05 x 0.55 in),119 g (4.20 oz),Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,"microSD, up to 8 GB (dedicated slot)",140 MB,,"Schneider-Kreuznach optics, LED flash",480p@30fps,"8 MP, AF",,Yes,No,,No,"2.1, A2DP",No,FM radio,2.0,Accelerometer,No,Gray,About 140 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Class 12,Class 12,Up to 450 h,0.20 W/kg (head)     0.50 W/kg (body),,Up to 6 h,,"1000 contacts, Photo call","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG KP500 Cookie,https://fdn2.gsmarena.com/vv/bigpic/lg-kp500.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2008, September. Released 2008, December",Discontinued,106.5 x 55.4 x 11.9 mm (4.19 x 2.18 x 0.47 in),89 g (3.14 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~43.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD, up to 16 GB (dedicated slot)",48 MB,,,320p@12fps,3.15 MP,,Yes,No,Flash UI Handwriting recognition,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,No,"Black, Vandyke brown, Anodizing silver, Elegant gold, Delicious white, Pink",About 60 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,Voice 78dB / Noise 75dB / Ring 82dB,Noise -87.5dB / Crosstalk -63.0dB,,Class 10,Class 10,Up to 350 h,,,Up to 3 h 30 min,,"1000 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",4 + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KP501 Cookie,https://fdn2.gsmarena.com/vv/bigpic/lg-kp501.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, January. Released 2009, February",Discontinued,106.5 x 55.4 x 11.9 mm (4.19 x 2.18 x 0.47 in),89 g (3.14 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~43.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD, up to 16 GB (dedicated slot)",48 MB,,,320p@12fps,3.15 MP,,Yes,No,Flash UI Handwriting recognition,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,No,"Anodizing Silver, Capri Green, Pink, Black",About 80 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Class 10,Class 10,Up to 350 h,,,Up to 3 h 30 min,,"1000 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",4 + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KP502 Cookie,https://fdn2.gsmarena.com/vv/bigpic/lg-kp502-cookie.jpg,GSM,GSM 850 / 900 / 1800 / 1900,,,,"2009, June. Released 2009, June",Discontinued,106.5 x 55.4 x 11.9 mm (4.19 x 2.18 x 0.47 in),89 g (3.14 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~43.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD, up to 16 GB (dedicated slot)",48 MB,,,320p@12fps,3.15 MP,,Yes,No,Flash UI Handwriting recognition,No,"2.1, A2DP",No,"Stereo FM radio, RDS",2.0,Accelerometer,No,"Black, Purple",About 110 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Class 10,Class 10,Up to 350 h,,,Up to 3 h 30 min,,"1000 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",4 + downloadable,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KC910 Renoir,https://fdn2.gsmarena.com/vv/bigpic/lg-kc910.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - quad-band version,HSDPA 900 / 2100,,HSPA 7.2/0.384 Mbps,"2008, August. Released 2008, November",Discontinued,107.8 x 55.9 x 14 mm (4.24 x 2.20 x 0.55 in),114 g (4.02 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~42.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD, up to 16 GB (dedicated slot)",100 MB,,"Schneider-Kreuznach optics, xenon flash","480p@30fps, 320p@120fps","8 MP, AF",,Yes,No,GSM 900 / 1800 / 1900 - tri-band version,Wi-Fi 802.11b/g,"2.0, A2DP","Yes, with A-GPS",FM radio,2.0,Accelerometer,HSDPA 850 / 1900 - American version,Black,About 130 EUR,,,,VGA videocall camera,Removable Li-Ion 1000 mAh battery,,,,,,,,,,Voice 71dB / Noise 65dB / Ring 72dB,,,,,Up to 264 h,0.59 W/kg (head)     0.49 W/kg (body),,Up to 3 h,,"Yes, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",,,
lg,LG KB770,https://fdn2.gsmarena.com/vv/bigpic/lg-kb770.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,HSPA 7.2/0.384 Mbps,"2008, September. Released 2008, December",Discontinued,108 x 54 x 13 mm (4.25 x 2.13 x 0.51 in),109 g (3.84 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors","3.0 inches, 25.6 cm2 (~43.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",,,,,"microSD, up to 8 GB (dedicated slot)",100 MB,,,320p,"3.15 MP, AF",,Yes,No,Flash UI Downloadable wallpapers,No,"2.0, A2DP",No,No,2.0,,Videocall camera,Black,About 150 EUR,,,,,Removable Li-Ion 1000 mAh battery,,,,,,,,,,,,,,,Up to 300 h,0.86 W/kg (head)     0.52 W/kg (body),,Up to 4 h,,"Yes, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,,
lg,LG CB630 Invision,https://fdn2.gsmarena.com/vv/bigpic/lg-cb630-invision.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,,HSPA 3.6/0.384 Mbps,"2008, August. Released 2008",Discontinued,103 x 53 x 12 mm (4.06 x 2.09 x 0.47 in),81 g (2.86 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~27.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",,,,,"microSD, up to 8 GB (dedicated slot)",128 MB,,,320p,1.3 MP,,Yes,No,Downloadable wallpapers,No,"2.0, A2DP",No,XM radio,Proprietary,,No,Black,About 80 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,,,Up to 250 h,1.34 W/kg (head)     0.81 W/kg (body),,Up to 3 h,,"500 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KP270,https://fdn2.gsmarena.com/vv/bigpic/lg-kp270.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2008, December. Released 2008",Discontinued,98 x 48 x 16.9 mm (3.86 x 1.89 x 0.67 in),99 g (3.49 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~26.8% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,"microSD, up to 2 GB (dedicated slot)",32 MB,,,QCIF@15fps,1.3 MP,,Yes,No,No,No,"2.0, A2DP",No,No,2.0,,MP4/3gp player  MP3/AAC/AAC+/WMA player Voice recorder Organizer Predictive text input,Black Rose,About 150 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,,,Up to 100 h,,,Up to 4 h,,"1000 entries x 12 fields, Photo call",Yes,"SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG KF311,https://fdn2.gsmarena.com/vv/bigpic/lg-kf311.jpg,GSM / UMTS,GSM 850 / 1800 / 1900,UMTS 2100,,"Yes, 384 kbps","2009, February. Released 2009",Discontinued,94 x 47 x 16.8 mm (3.70 x 1.85 x 0.66 in),95 g (2.08 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~28.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,"microSD, up to 2 GB (dedicated slot)",45 MB,,,Yes,2 MP,,Yes,No,Downloadable wallpapers,No,1.2,No,No,2.0,,MP3/MP4 player Predictive text input Organizer Voice memo,Grey,,,,,VGA videocall camera,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,,,Up to 443 h,,,Up to 5 h 36 min,,"500 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG CP150,https://fdn2.gsmarena.com/vv/bigpic/lg-cp150.jpg,GSM,GSM 850 / 1800 / 1900,,,,"2008, November. Released 2009",Discontinued,87.9 x 47 x 18.8 mm (3.46 x 1.85 x 0.74 in),81 g (2.86 oz),Mini-SIM,"TFT, 65K colors","1.5 inches, 7.3 cm2 (~17.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",,,,,No,,,,,,,Yes,No,"Secondary, external 0.91 inch monochrome STN display, 96 x 64 pixels",No,No,No,FM radio,Proprietary,,No,"Black, Red",About 40 EUR,,,,,Removable Li-Ion 800 mAh battery,,,,,,,,,,,,,Class 10,No,Up to 456 h,1.18 W/kg (head)     0.67 W/kg (body),,Up to 3 h 30 min,,500 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG KP265,https://fdn2.gsmarena.com/vv/bigpic/lg-kp265.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2008, July. Released 2008",Discontinued,96 x 46 x 17 mm (3.78 x 1.81 x 0.67 in),90 g (3.17 oz),Mini-SIM,"TFT, 256K colors","1.77 inches, 9.9 cm2 (~22.3% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,,"microSD, up to 4 GB (dedicated slot)",5 MB,,,No,1.3 MP,,Yes,Yes,No,No,"1.2, A2DP",No,FM radio,2.0,,MP3/eAAC+/WMA/WAV player MP4/3gp player Organizer Voice memo Predictive text input,,About 50 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Class 10,No,Up to 300 h,,,Up to 3 h,,Yes,Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,Vibration; Downloadable polyphonic ringtones,,,
lg,LG KP260,https://fdn2.gsmarena.com/vv/bigpic/lg-kp260.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2008, September. Released 2009, Q1",Discontinued,96.6 x 46.5 x 16.9 mm (3.80 x 1.83 x 0.67 in),90 g (3.17 oz),Mini-SIM,"TFT, 256K colors","1.77 inches, 9.9 cm2 (~21.9% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,,"microSD, up to 2 GB (dedicated slot)",5 MB,,,Yes,1.3 MP,,Yes,No,No,No,"2.0, A2DP",No,No,2.0,,MP3/eAAC+/WMA/WAV player MP4/3gp player Organizer Voice memo Predictive text input,Black,About 60 EUR,,,,,Removable Li-Ion battery,,,,,,,,,,,,,Class 10,No,Up to 250 h,0.51 W/kg (head)     0.12 W/kg (body),,Up to 3 h,,Yes,Yes,"SMS, EMS, MMS",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG KP199,https://fdn2.gsmarena.com/vv/bigpic/lg-kp199-new.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2008, August. Released 2008",Discontinued,105 x 46 x 15 mm (4.13 x 1.81 x 0.59 in),84 g (2.96 oz),Mini-SIM,"TFT, 256K colors","1.77 inches, 9.9 cm2 (~20.4% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,,"microSD, up to 4 GB (dedicated slot)",60 MB,,,Yes,VGA,,Yes,No,No,No,"1.2, A2DP",No,FM radio,2.0,,MP3/eAAC+/WMA/WAV player MP4/3gp player Organizer Voice memo Predictive text input,Black,About 50 EUR,,,,,Removable Li-Ion 1350 mAh battery,,,,,,,,,,,,,Class 10,No,Up to 720 h,,,Up to 11 h,,"Yes, up to 1000 entries",Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,Vibration; Downloadable polyphonic ringtones,,,
lg,LG KP170,https://fdn2.gsmarena.com/vv/bigpic/lg-kp170.jpg,GSM,GSM 900 / 1800,,,,"2008, December. Released 2009",Discontinued,105.2 x 45.6 x 13.9 mm (4.14 x 1.80 x 0.55 in),72 g (2.54 oz),Mini-SIM,"TFT, 256K colors","1.77 inches, 9.9 cm2 (~20.6% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),,,,,No,4 MB,,,No,VGA,,Yes,No,No,No,2.0,No,No,2.0,,Organizer Voice memo Predictive text input,Silver,About 20 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Class 10,No,Up to 100 h,,,Up to 4 h,,1000 entries x 12 fields,Yes,"SMS, EMS, MMS",Yes,"Yes, MIDP 2.0",,WAP 2.0/xHTML,,,,,
lg,LG GT365 Neon,https://fdn2.gsmarena.com/vv/bigpic/lg-neon.jpg,GSM,GSM 850 / 1800 / 1900,,,,"2009, March. Released 2009, March",Discontinued,101.5 x 51 x 16.8 mm (4.00 x 2.01 x 0.66 in),108 g (3.81 oz),Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~34.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,"microSD, up to 4 GB (dedicated slot)",15 MB,,,Yes,2 MP,,Yes,No,Touchscreen dialling Downloadable themes,No,"2.0, A2DP",No,FM radio,2.0,,No,"White/Light green, Black/Grey, Aqua Blue, White",About 70 EUR,,,,,Removable Li-Ion 800 mAh battery,,,,,,,,,,,,,Yes,Yes,Up to 250 h,1.00 W/kg (head)     1.20 W/kg (body),,Up to 4 h,,"1000 entries, Photocall","30 dialed, 30 received, 30 missed calls","SMS(threaded view), MMS, Email, IM",Yes,"Yes, MIDP 2.0",QWERTY,"WAP 2.0/xHTML, HTML",,,,,
lg,LG KS360,https://fdn2.gsmarena.com/vv/bigpic/lg-ks360.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2008, July. Released 2008, July",Discontinued,101.5 x 51 x 16.8 mm (4.00 x 2.01 x 0.66 in),111.5 g (3.92 oz),Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~34.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,"microSD, up to 4 GB (dedicated slot)",64 MB,,,Yes,2 MP,,Yes,No,GSM 850 / 900 / 1800 / 1900 - LG GT360,No,"2.0, A2DP",No,Stereo FM radio,2.0,,Touchscreen dialling,"Black and red, Black and silver, White and soft pink, Titanium and bright blue",About 70 EUR,,,,,Removable Li-Ion 800 mAh battery,,,,,,,,,,Voice 78dB / Noise 75dB / Ring 80dB,,,Class 10,Class 10,Up to 444 h,0.72 W/kg (head)     0.69 W/kg (body),,Up to 5 h,,"1000 entries, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes,"Yes, MIDP 2.0",QWERTY,"WAP 2.0/xHTML, HTML",,"Vibration, MP3 ringtones",,,
lg,LG Univa E510,https://fdn2.gsmarena.com/vv/bigpic/lg-univa.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA,,HSPA,Not officially announced yet,Discontinued,11.9 mm thickness,-,Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~45.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3 (Gingerbread),,800 MHz,,"microSD, up to 32 GB (dedicated slot)",,,,Yes,"5 MP, AF",,Yes,Yes,No,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","2.1, A2DP","Yes, with A-GPS",,microUSB 2.0,"Accelerometer, proximity, compass",MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document viewer Organizer Voice memo Predictive text input,Black,,,,,,Removable Li-Ion battery,,,,,,,,,,,,,Yes,Yes,,,0.71 W/kg (head)     1.12 W/kg (body),,,,,,,,,,,,,,
lg,LG KF390,https://fdn2.gsmarena.com/vv/bigpic/lg-kf390.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 850 / 2100,,HSPA 7.2/0.384 Mbps,"2008, July. Released 2009, Q1",Discontinued,99 x 48 x 17.4 mm (3.90 x 1.89 x 0.69 in),110 g (3.88 oz),Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~26.5% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),,,,,"microSD, up to 8 GB (dedicated slot)",50 MB,,,Yes,2 MP,,Yes,No,GSM 850 / 900 / 1800 / 1900 for Brazil,No,1.2,No,FM radio,2.0,,MP3/WAV/eAAC+ player H263/3GP player Predictive text input Voice memo,Black,About 60 EUR,,,,Videocall camera,Removable Li-Ion battery,,,,,,,,,,,,,,,Up to 250 h,,,Up to 3 h,,500 entries,"40 dialed, 40 received, 40 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,"Vibration; Downloadable polyphonic, MP3 ringtones",,,
lg,LG KF350,https://fdn2.gsmarena.com/vv/bigpic/lg-kf350.jpg,GSM,GSM 900 / 1800 / 1900,,,,"2008, August. Released 2008, November",Discontinued,100.9 x 50.9 x 14.8 mm (3.97 x 2.00 x 0.58 in),102 g (3.60 oz),Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~29.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),30 MB,,,320p@15fps,3.15 MP,,Yes,No,Second external Light-matrix type display,No,"2.1, A2DP",No,FM radio,2.0,,No,"White-rosy, Blue, Pistachio, Pink",About 90 EUR,,,,,Removable Li-Ion 800 mAh battery,,,,,,,,,,,,,Class 10,Class 10,Up to 350 h,,,Up to 5 h,,"1000 entries, Photocall","40 dialed, 40 received, 40 missed calls","SMS, EMS, MMS, Email",Yes,"Yes, MIDP 2.0",,"WAP 2.0/xHTML, HTML",,"Vibration, MP3 ringtones",,,
