Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages
b'alcatel',b'alcatel 1T 10',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-1t-10.jpg',b'No cellular connectivity',b'N/A',,,b'No',"b'2018, February'","b'Available. Released 2018, June'",b'255 x 155 x 9.4 mm (10.04 x 6.10 x 0.37 in)',b'415 g (14.64 oz)',b'No',"b'TFT capacitive touchscreen, 16M colors'","b'10.1 inches, 295.8 cm2 (~74.8% screen-to-body ratio)'","b'1280 x 800 pixels, 16:10 ratio (~149 ppi density)'",b'Android 8.1 (Oreo)',"b'microSD, up to 128 GB'","b'16 GB, 1 GB RAM'",b'2 MP',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4000 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,"b'Gray, Dark Blue'",,b'Mediatek MT8321 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',,,,,,,b'About 100 EUR',,,,,b'No',b'Yes',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel 1T 7',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-1t-7.jpg',b'No cellular connectivity',b'N/A',,,b'No',"b'2018, February'","b'Available. Released 2018, June'",b'189.5 x 111 x 9.2 mm (7.46 x 4.37 x 0.36 in)',b'245 g (8.64 oz)',b'No',"b'TFT capacitive touchscreen, 16M colors'","b'7.0 inches, 137.9 cm2 (~65.6% screen-to-body ratio)'","b'1024 x 600 pixels, 16:9 ratio (~170 ppi density)'",b'Android 8.1 (Oreo)',"b'microSD, up to 128 GB'","b'8 GB, 1 GB RAM'",b'2 MP',b'720p@30fps',b'VGA',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2580 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',b'Accelerometer',,"b'Gray, Dark Blue'",,b'Mediatek MT8321A/D (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400',,,,,,,b'About 70 EUR',,,,,b'No',b'Yes',,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Idol 5s',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-idol-5s.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, September'","b'Available. Released 2017, September'",b'148.6 x 72 x 7.5 mm (5.85 x 2.83 x 0.30 in)',b'147 g (5.19 oz)',b'Nano-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~69.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'",b'Android 7.1 (Nougat)',"b'microSD, up to 256 GB'","b'32 GB, 3 GB RAM'","b'12 MP, f/2.0, 1/2.8"", 1.25\xc2\xb5m, PDAF'",b'1080p@30fps',"b'8 MP, f/2.0, 1/3.2"", 1.4\xc2\xb5m'",b'',"b'Yes, with stereo speakers'",b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio with RDS',"b'2.0, Type-C 1.0 reversible connector, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 2850 mAh battery',b'Dark Gray',b'Oleophobic coating',b'Mediatek MT6757 Helio P20 (16 nm)',b'Octa-core (4x2.35 GHz Cortex-A53 & 4x1.65 GHz Cortex-A53)',b'Mali-T880MP2',,"b'Dual-LED dual-tone flash, HDR, panorama'",,,,,b'About 140 EUR',,b'Fast battery charging 10W (Pump Express 2.0)',b'Up to 500 h (2G) / Up to 500 h (3G)',b'Up to 18 h (2G) / Up to 18 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Idol 5',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-idol-5.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, September'","b'Available. Released 2017, September'",b'148 x 73 x 7.5 mm (5.83 x 2.87 x 0.30 in)',b'155 g (5.47 oz)',b'Nano-SIM',"b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.9 cm2 (~69.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~423 ppi density)'",b'Android 7.1 (Nougat)',"b'microSD, up to 256 GB'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.0, 1/3"", 1.12\xc2\xb5m, PDAF'",b'1080p@30fps',"b'5 MP, f/2.4, 1/5"", 1.12\xc2\xb5m'",b'720p',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11, b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 2800 mAh battery',"b'Metal Silver, Metal Black'","b'Asahi Dragontrail Glass, oleophobic coating'",b'Mediatek MT6753 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED dual-tone flash, HDR'",,,,,b'About 120 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel A7 XL',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-a7-xl.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, September'","b'Available. Released 2017, November'",b'159.6 x 81.5 x 8.7 mm (6.28 x 3.21 x 0.34 in)',b'175 g (6.17 oz)',b'Single SIM or Dual SIM',"b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~76.3% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~367 ppi density)'",b'Android 7.1 (Nougat)',"b'microSD, up to 32 GB'","b'32 GB, 3 GB RAM'",b'5 MP',b'1080p@30fps',,b'1080p@30fps',b'Yes',b'Yes',b'Non-removable Li-Ion 4000 mAh battery',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",,"b'Metal Black, Metal Blue, Metal Gold, Rose Gold'",b'Asahi Dragontrail Glass',b'Mediatek MT6750S (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',"b'12 MP, PDAF 2 MP, depth sensor'","b'Dual-LED dual-tone flash, HDR, panorama'",b'LED flash',,,,b'About 260 EUR',,b'Fast battery charging 15W',b'Up to 800 h (2G) / Up to 750 h (3G)',b'Up to 18 h (2G) / Up to 17 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel A7',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-a7.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/11.5 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, September'","b'Available. Released 2017, September'",b'152.7 x 76.5 x 9 mm (6.01 x 3.01 x 0.35 in)',b'164 (5.78 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB'","b'32 GB, 3 GB RAM'","b'16 MP, f/2.0, 1/3"", PDAF'",b'1080p@30fps',b'8 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 4000 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",,b'Metal Black',,b'Mediatek MT6750T (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',,"b'Dual-LED dual-tone flash, panorama, HDR'",b'LED flash',b'Yes',b'A7',,b'About 190 EUR',,b'Fast battery charging 10W',b'Up to 667 h (2G) / Up to 634 h (3G)',b'Up to 18 h (2G) / Up to 17 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel U5 HD',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-u5-hd.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, August'","b'Available. Released 2017, August'",b'141.8 x 71.4 x 9 mm (5.58 x 2.81 x 0.35 in)',b'129 g (4.55 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB'","b'8 GB, 1 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'8 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2200 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'Black',,b'Mediatek MT6737 (28 nm)',b'Quad-core 1.1 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",b'LED flash',,,,,,,b'Up to 200 h (3G)',b'Up to 5 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pulsemix',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-pulsemix.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 4(1700/2100), 5(850), 7(2600), 12(700)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, August'","b'Available. Released 2017, August'",b'146.1 x 71.9 x 7.9 mm (5.75 x 2.83 x 0.31 in)',b'145.7 (5.15 oz)',b'Nano-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~71.0% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 128 GB'","b'16 GB, 2 GB RAM'","b'8 MP, f/2.0, AF'",b'1080p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2800 mAh battery',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',b'Type-C 1.0 reversible connector; magnetic connector',"b'Accelerometer, proximity, compass'",,b'Metal Black',b'Asahi Dragontrail Glass',b'Mediatek MT6738',b'Quad-core 1.5 GHz Cortex-A53',b'Mali-T860MP2',,"b'Dual-LED dual-tone flash, HDR, panorama'",b'LED flash',,,,b'About 80 USD',,,b'Up to 560 h (3G)',b'Up to 8 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Idol 5s (USA)',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-idol-5s-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 12(700), 13(700), 17(700), 25(1900), 26(850), 41(2500), 66(1700/2100)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, June'","b'Available. Released 2017, July'",b'148.6 x 70.9 x 7.4 mm (5.85 x 2.79 x 0.29 in)',b'148.8 g (5.26 oz)',b'Nano-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~70.8% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~424 ppi density)'",b'Android 7.1 (Nougat)',"b'microSD, up to 256 GB'","b'32 GB, 3 GB RAM'","b'12 MP, f/2.0, 1/2.8"", 1.25\xc2\xb5m, PDAF'",b'1080p@30fps',"b'8 MP, f/2.0, 1/3.2"", 1.4\xc2\xb5m'",b'',"b'Yes, with stereo speakers'",b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'2.0, Type-C 1.0 reversible connector'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 2620 mAh battery',b'Crystal Black',"b'Asahi Dragontrail Glass, oleophobic coating'",b'Qualcomm MSM8953 Snapdragon 625 (14 nm)',b'Octa-core 2.0 GHz Cortex-A53',b'Adreno 506',,"b'Dual-LED dual-tone flash, HDR, panorama'",,,,,b'About 250 USD',,,b'Up to 753 h (3G)',b'Up to 20 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Flash (2017)',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-flash-1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA, LTE'","b'2017, April'","b'Available. Released 2017, May'",b'152.6 x 75.4 x 8.7 mm (6.01 x 2.97 x 0.34 in)',b'155 g (5.47 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.5% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 256 GB'","b'32 GB, 3 GB RAM'","b'13 MP, f/2.0, 1/3"", 1.12\xc2\xb5m, PDAF 13 MP B/W, f/2.0, 1/3"", 1.12\xc2\xb5m, PDAF'","b'2160p@30fps, 1080p@60fps'",,b'1080p@30fps',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS, BDS'",b'FM radio',"b'Type-C 1.0 reversible connector, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable Li-Ion 3100 mAh battery',b'Titanium Grey',"b'Asahi Dragontrail Glass, oleophobic coating'",b'Mediatek MT6797 Helio X20 (20 nm)',"b'Deca-core (2x2.3 GHz Cortex-A72, 4x1.9 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)'",b'Mali-T880 MP4',"b'8 MP, f/2.0, AF 5 MP, depth sensor'","b'Dual-LED dual-tone flash, panorama'",b'Dual-LED dual-tone flash',,,,,,,b'Up to 466 h (3G)',b'Up to 20 h (3G)',,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel U5',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-u5.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, February'","b'Available. Released 2017, July'",b'140.7 x 71.8 x 10 mm (5.54 x 2.83 x 0.39 in)',b'-',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'8 GB, 1 GB RAM'",b'5 MP',b'720p@30fps',b'2 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2050 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'","b'FM radio, RDS'",b'microUSB 2.0',b'Accelerometer',,"b'Black, White'",,b'Mediatek MT6737M (28 nm)',b'Quad-core 1.1 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",b'LED flash',,"b'4047D, 5044Y, 5044D, 4047X, 5044A'",,b'About 100 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel A5 LED',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-a5-led.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, February'","b'Available. Released 2017, June'",b'146 x 72.1 x 7.7 mm (5.75 x 2.84 x 0.30 in)',b'-',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~70.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'32 GB, 3 GB RAM or 16 GB, 2 GB RAM'","b'8 MP, f/2.0, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2800 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio; built-in antenna',b'microUSB 2.0',"b'Fingerprint (front-mounted, region dependent), accelerometer, proximity, compass'",,b'Gray',,b'Mediatek MT6753 (28 nm)',b'Octa-core 1.3 GHz Cortex-A53',b'Mali-T720MP3',,"b'Dual-LED dual-tone flash, HDR, panorama'",b'LED flash',,,,b'About 200 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel A3',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-a3.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800)'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2017, February'","b'Available. Released 2017, July'",b'142 x 70.5 x 8.6 mm (5.59 x 2.78 x 0.34 in)',b'-',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 32 GB'","b'16 GB, 1.5 GB RAM'","b'13 MP, f/2.0, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'","b'FM radio, RDS'",b'microUSB 2.0',"b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable Li-Ion 2460 mAh battery',"b'White, Gray'",,b'Mediatek MT6737 (28 nm)',b'Quad-core 1.25 GHz Cortex-A53',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",b'LED flash',,b'A3',,b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel A3 XL',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-a3-xl-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 28(700)'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2017, January'","b'Available. Released 2017, July'",b'165 x 82.5 x 7.9 mm (6.50 x 3.25 x 0.31 in)',b'-',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'","b'IPS FL LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 99.2 cm2 (~72.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~245 ppi density)'",b'Android 7.0 (Nougat)',"b'microSD, up to 32 GB (dedicated slot)'","b'8/16 GB, 2 GB RAM'","b'8 MP or 13 MP, AF'",b'1080p@30fps',b'5 MP or 8 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity'",b'Non-removable Li-Ion 3000 mAh battery',"b'Sideral Gray/Silver,  White/Silver, White/Blue, White/Fuchsia, White/Yellow, Gold'",,b'Mediatek MT8735B',b'Quad-core 1.1 GHz Cortex-A7',b'Mali-T720MP2',,"b'LED flash, HDR, panorama'",,,"b'9008X, 9008A'",,b'About 180 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Shine Lite',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-shine-lite.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'HSDPA 850 / 900 / 1900 / 2100 - EMEA, APAC'","b'LTE band 1(2100), 3(1800), 7(2600), 8(900), 20(800), 38(2600) - EMEA'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, September'","b'Available. Released 2016, October'",b'141.5 x 71.2 x 7.5 mm (5.57 x 2.80 x 0.30 in)',b'156 g (5.50 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 6.0 (Marshmallow)',"b'microSD, up to 256 GB'","b'16 GB, 2 GB RAM'","b'13 MP, AF'",b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - LATAM',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 26(850), 28(700), 38(2600), 40(2300) - APAC'","b'Satin Gold, Pure White, Prime Black'",b'Asahi Dragontrail Glass',b'Mediatek MT6737 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',,"b'Dual-LED dual-tone flash, HDR, panorama'",b'LED flash',,"b'5080X, 5080Q'",b'Non-removable Li-Ion 2460 mAh battery',b'About 200 EUR',,,,,,,b'Asahi Dragontrail Glass back panel',,,,,,,,,,,,,,,,,,,
b'alcatel',b'alcatel Pixi 4 Plus Power',b'https://cdn2.gsmarena.com/vv/bigpic/alcatel-pixi-4-plus-power.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',,b'HSPA 21.1/5.76 Mbps',"b'2016, September'","b'Available. Released 2016, October'",b'152 x 78.3 x 9.9 mm (5.98 x 3.08 x 0.39 in)',b'202 g (7.13 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~70.1% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android OS',"b'microSD, up to 32 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 5000 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'Black, White, Blue, Orange, Green'",,,,,,"b'LED flash, HDR, panorama'",b'LED flash',,b'5023F',,,,b'Fast battery charging 10W Power Bank/Reverse charging',,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,
